Date,Open,High,Low,Close,Adj Close,Volume
2016-01-01,860.000000,862.000000,853.500000,856.549988,781.844116,230366
2016-01-04,856.549988,868.700012,851.150024,859.000000,784.080383,828876
2016-01-05,857.299988,859.049988,845.500000,847.950012,773.994080,1118709
2016-01-06,850.000000,850.000000,840.950012,843.049988,769.521606,2135092
2016-01-07,840.000000,840.950012,817.500000,820.250000,748.710022,1353969
2016-01-08,819.000000,831.500000,807.700012,809.849976,739.217102,1324046
2016-01-11,806.000000,819.700012,801.349976,811.750000,740.951477,1514504
2016-01-12,808.500000,822.150024,804.549988,819.700012,748.208130,1110037
2016-01-13,821.799988,836.200012,813.750000,832.750000,760.119873,1338356
2016-01-14,829.500000,837.900024,818.549988,827.250000,755.099609,1531002
2016-01-15,827.250000,828.950012,776.650024,804.250000,734.105591,3249884
2016-01-18,796.299988,816.650024,795.000000,809.950012,739.308472,1525578
2016-01-19,813.000000,821.750000,807.650024,810.450012,739.764771,867289
2016-01-20,805.000000,815.000000,785.000000,795.049988,725.707886,1543575
2016-01-21,797.200012,799.000000,774.200012,775.599976,707.954285,1679165
2016-01-22,780.500000,783.500000,770.000000,771.500000,704.211914,1465143
2016-01-25,772.000000,784.750000,769.700012,783.299988,714.982788,1036869
2016-01-27,781.000000,783.849976,766.400024,767.900024,700.926025,1291178
2016-01-28,769.799988,797.000000,766.500000,791.750000,722.695862,1967418
2016-01-29,791.099976,820.000000,791.099976,816.900024,745.652283,1733695
2016-02-01,816.000000,817.400024,799.000000,800.950012,731.093384,1025869
2016-02-02,809.500000,809.950012,796.950012,800.099976,730.317505,960236
2016-02-03,795.500000,828.500000,795.500000,821.599976,749.942322,1843081
2016-02-04,824.500000,838.400024,816.549988,834.799988,761.991150,1698770
2016-02-05,830.000000,855.500000,830.000000,844.950012,771.255798,2043434
2016-02-08,844.000000,848.200012,826.450012,828.900024,756.605713,490426
2016-02-09,826.349976,842.150024,824.700012,826.349976,754.278137,964658
2016-02-10,826.000000,832.099976,820.099976,824.549988,752.635071,781041
2016-02-11,823.900024,828.000000,791.200012,802.599976,732.599487,1010277
2016-02-12,800.500000,816.700012,795.000000,812.599976,741.727234,1318480
2016-02-15,817.000000,821.950012,798.000000,804.700012,734.516357,1206980
2016-02-16,810.000000,811.849976,799.450012,803.200012,733.147156,926079
2016-02-17,800.500000,814.000000,789.750000,812.549988,741.681641,783633
2016-02-18,814.049988,830.500000,812.500000,827.400024,755.236511,1179011
2016-02-19,831.849976,831.849976,813.450012,827.599976,755.419128,620200
2016-02-22,827.000000,866.000000,826.349976,861.650024,786.499268,1883688
2016-02-23,858.450012,858.450012,834.200012,836.849976,763.862305,590731
2016-02-24,836.900024,844.900024,828.200012,836.750000,763.770996,1062120
2016-02-25,837.700012,846.200012,832.400024,842.799988,769.293274,859877
2016-02-26,848.000000,852.650024,841.099976,849.900024,775.773987,1191495
2016-02-29,851.000000,851.700012,823.500000,830.400024,757.974854,1974971
2016-03-01,829.849976,829.849976,818.099976,824.150024,752.269958,1777318
2016-03-02,830.000000,855.000000,830.000000,849.250000,775.180847,1221727
2016-03-03,855.500000,856.099976,845.750000,848.900024,774.861267,746384
2016-03-04,848.500000,855.900024,841.450012,848.750000,774.724426,1331537
2016-03-08,848.000000,848.000000,824.000000,826.250000,754.186768,1342346
2016-03-09,826.549988,843.900024,826.549988,839.650024,766.418213,1929618
2016-03-10,837.000000,841.000000,829.000000,837.549988,764.501160,1140147
2016-03-11,842.000000,857.950012,831.500000,851.599976,777.325867,1527676
2016-03-14,855.049988,860.000000,845.000000,857.150024,782.391724,825367
2016-03-15,852.099976,856.799988,835.549988,840.799988,767.467773,1330602
2016-03-16,844.900024,845.849976,831.000000,844.150024,770.525635,1511400
2016-03-17,848.099976,855.000000,843.000000,849.650024,775.545959,1970969
2016-03-18,850.000000,852.000000,838.000000,848.349976,774.359253,1848223
2016-03-21,847.099976,883.000000,847.099976,879.650024,802.929443,1587554
2016-03-22,876.049988,880.650024,862.400024,870.150024,794.257935,2024654
2016-03-23,870.000000,877.349976,860.549988,873.599976,797.407104,1373555
2016-03-28,876.000000,876.099976,860.200012,863.650024,788.324890,2033190
2016-03-29,860.299988,871.349976,858.599976,861.150024,786.043030,1389839
2016-03-30,862.000000,878.950012,858.900024,861.650024,786.499268,1453623
2016-03-31,855.500000,875.700012,855.500000,869.500000,793.664734,2635929
2016-04-01,867.099976,874.900024,856.000000,867.799988,792.112854,1096484
2016-04-04,863.099976,874.950012,861.299988,872.200012,796.129150,960124
2016-04-05,870.200012,882.849976,862.299988,868.500000,792.751892,1096886
2016-04-06,869.000000,872.900024,863.000000,871.700012,795.672852,1041648
2016-04-07,870.000000,874.849976,855.049988,860.000000,784.993225,848064
2016-04-08,861.000000,863.000000,845.799988,850.400024,776.230530,712487
2016-04-11,853.000000,867.849976,845.099976,864.299988,788.918152,943737
2016-04-12,866.900024,874.400024,860.200012,872.500000,796.402893,867406
2016-04-13,875.000000,899.599976,873.500000,897.700012,819.405151,1897529
2016-04-18,900.200012,904.950012,886.500000,899.150024,820.728821,1091523
2016-04-20,899.099976,906.000000,893.150024,904.099976,825.246948,1424850
2016-04-21,905.000000,906.900024,896.000000,904.049988,825.201355,1162870
2016-04-22,897.799988,904.299988,883.000000,884.200012,807.082581,1078366
2016-04-25,880.500000,889.000000,875.500000,884.150024,807.036926,828061
2016-04-26,881.599976,896.000000,880.700012,885.750000,808.497437,1214609
2016-04-27,884.400024,894.000000,880.900024,892.200012,814.384705,778693
2016-04-28,893.200012,896.799988,871.000000,876.250000,799.825867,2715410
2016-04-29,876.000000,879.349976,859.200012,867.900024,792.204102,1581281
2016-05-02,867.000000,867.000000,855.000000,863.950012,788.598694,787156
2016-05-03,863.950012,869.000000,848.000000,851.000000,776.778259,1305303
2016-05-04,850.000000,855.900024,844.000000,853.400024,778.968994,568460
2016-05-05,859.000000,861.900024,846.799988,850.150024,776.002258,760873
2016-05-06,848.000000,856.500000,846.750000,853.400024,778.968994,411253
2016-05-09,851.000000,869.700012,839.200012,845.500000,771.757874,3215773
2016-05-10,848.799988,867.900024,845.599976,862.450012,787.229492,1523285
2016-05-11,855.000000,866.799988,851.099976,862.549988,787.320862,697299
2016-05-12,858.400024,862.000000,849.349976,853.000000,778.603638,730642
2016-05-13,852.950012,852.950012,821.950012,831.799988,759.252747,2369627
2016-05-16,833.000000,848.500000,817.000000,846.250000,772.442383,1940183
2016-05-17,850.000000,850.349976,831.000000,834.049988,761.306519,1434067
2016-05-18,833.700012,834.549988,823.000000,825.500000,753.502197,1428456
2016-05-19,826.099976,829.849976,810.349976,815.099976,744.009216,1866764
2016-05-20,820.000000,821.000000,806.150024,812.400024,741.544861,1624617
2016-05-23,817.000000,825.750000,813.049988,819.599976,748.116699,1118741
2016-05-24,819.000000,824.450012,815.450012,823.099976,751.311523,946784
2016-05-25,828.000000,841.450012,827.049988,840.099976,766.828674,1127694
2016-05-26,840.200012,854.000000,832.000000,850.349976,776.184814,2479387
2016-05-27,851.349976,865.950012,850.500000,861.200012,786.088562,1531278
2016-05-30,864.000000,867.200012,849.750000,854.349976,779.835938,776274
2016-05-31,857.799988,859.900024,845.000000,848.200012,774.222412,12132028
2016-06-01,852.150024,863.400024,846.049988,855.150024,780.566284,1223721
2016-06-02,855.000000,873.950012,835.000000,868.200012,792.478027,3409326
2016-06-03,872.000000,888.000000,869.400024,884.849976,807.675842,1752265
2016-06-06,887.599976,892.000000,875.049988,879.349976,802.655457,1941227
2016-06-07,884.000000,898.799988,880.400024,897.049988,818.811768,2185954
2016-06-08,895.000000,908.000000,891.599976,897.200012,818.948730,1470489
2016-06-09,899.000000,899.000000,874.450012,876.450012,800.008362,1376923
2016-06-10,876.000000,884.799988,871.150024,874.650024,798.365479,793113
2016-06-13,867.349976,880.950012,867.349976,874.200012,797.954651,1071858
2016-06-14,872.099976,875.200012,860.299988,865.700012,790.196045,826228
2016-06-15,868.000000,876.599976,863.000000,874.650024,798.365479,863255
2016-06-16,871.849976,880.849976,859.150024,879.450012,802.746826,803719
2016-06-17,883.950012,884.700012,872.500000,881.349976,804.481140,849716
2016-06-20,875.000000,882.349976,870.549988,879.400024,802.701111,526386
2016-06-21,876.500000,879.000000,866.150024,870.250000,794.349182,1214022
2016-06-22,862.950012,867.750000,857.000000,859.250000,792.964966,723156
2016-06-23,860.000000,873.000000,854.299988,869.349976,802.285706,574726
2016-06-24,858.549988,862.200012,847.099976,859.099976,792.826477,1157925
2016-06-27,858.000000,873.849976,855.250000,858.849976,792.595825,815766
2016-06-28,861.000000,889.950012,859.000000,887.750000,819.266418,1607560
2016-06-29,889.900024,894.150024,877.000000,883.799988,815.621033,857945
2016-06-30,891.000000,902.900024,890.549988,898.549988,829.233215,2029009
2016-07-01,898.599976,904.549988,886.099976,897.599976,828.356506,1099564
2016-07-04,900.000000,902.750000,888.000000,893.049988,824.157471,674938
2016-07-05,895.200012,896.200012,886.849976,890.200012,821.527344,631452
2016-07-07,890.000000,920.000000,888.599976,918.299988,847.459656,1689043
2016-07-08,919.000000,926.299988,913.450012,920.700012,849.674377,1579861
2016-07-11,927.000000,934.900024,921.349976,929.400024,857.703430,746028
2016-07-12,933.900024,933.900024,913.650024,925.299988,853.919678,813346
2016-07-13,923.099976,929.750000,917.450012,927.450012,855.903870,598072
2016-07-14,927.000000,935.000000,922.049988,932.950012,860.979492,757072
2016-07-15,935.000000,951.450012,932.049988,941.500000,868.869934,1284879
2016-07-18,944.000000,946.599976,910.000000,921.950012,850.828125,3013256
2016-07-19,904.099976,906.900024,888.000000,895.150024,826.095520,2602482
2016-07-20,899.450012,910.299988,897.200012,906.900024,836.939209,897886
2016-07-21,907.000000,913.650024,900.500000,910.049988,839.846008,876194
2016-07-22,911.200012,915.000000,897.000000,903.200012,833.524597,967993
2016-07-25,900.500000,909.299988,895.700012,906.950012,836.985229,1297630
2016-07-26,911.900024,911.900024,899.000000,902.700012,833.063049,1094799
2016-07-27,900.000000,909.450012,898.250000,903.849976,834.124329,1168069
2016-07-28,904.900024,913.000000,895.099976,909.400024,839.246277,1760367
2016-07-29,905.400024,925.000000,902.549988,922.549988,851.381775,1284438
2016-08-01,930.000000,930.049988,916.150024,925.000000,853.642822,1270582
2016-08-02,928.900024,940.849976,924.200012,927.400024,855.857666,1442265
2016-08-03,926.799988,926.799988,909.549988,913.799988,843.306763,1067729
2016-08-04,922.000000,922.250000,908.849976,918.049988,847.228882,685515
2016-08-05,921.150024,928.650024,916.400024,925.500000,854.104248,936293
2016-08-08,926.549988,934.349976,922.400024,929.500000,857.795654,640018
2016-08-09,929.500000,935.900024,924.150024,934.250000,862.179138,912239
2016-08-10,935.000000,935.349976,922.799988,924.950012,853.596680,675289
2016-08-11,924.900024,938.099976,922.549988,935.650024,863.471313,859803
2016-08-12,934.799988,947.000000,926.000000,935.000000,862.871460,664203
2016-08-16,931.250000,943.900024,921.349976,926.200012,854.750244,847402
