Date,Open,High,Low,Close,Adj Close,Volume
2016-01-01,80.199997,80.750000,80.000000,80.505997,80.505997,273470
2016-01-04,80.294998,80.349998,78.900002,79.030998,79.030998,403970
2016-01-05,79.387001,79.394997,78.794998,78.981003,78.981003,347970
2016-01-06,78.980003,79.087997,78.370003,78.515999,78.515999,486200
2016-01-07,78.200996,78.300003,76.724998,76.891998,76.891998,1563600
2016-01-08,77.000000,77.430000,76.900002,77.063004,77.063004,844340
2016-01-11,76.601997,77.110001,76.043999,76.671997,76.671997,923720
2016-01-12,77.000000,77.000000,76.000000,76.197998,76.197998,666260
2016-01-13,76.434998,76.892998,75.254997,76.626999,76.626999,524080
2016-01-14,76.169998,76.891998,75.599998,76.217003,76.217003,806330
2016-01-15,76.400002,76.419998,75.370003,75.505997,75.505997,361820
2016-01-18,75.350998,75.599998,74.460999,74.565002,74.565002,810760
2016-01-19,74.900002,75.499001,74.611000,75.210999,75.210999,444560
2016-01-20,74.699997,74.800003,73.500000,74.001999,74.001999,945080
2016-01-21,74.445000,74.779999,73.500999,73.792999,73.792999,807700
2016-01-22,74.055000,75.400002,74.055000,75.306000,75.306000,3596140
2016-01-25,75.598999,75.885002,75.224998,75.418999,75.418999,385820
2016-01-27,75.599998,75.690002,75.100998,75.264999,75.264999,268320
2016-01-28,75.153000,75.389999,74.900002,75.054001,75.054001,3083410
2016-01-29,75.200996,76.459999,75.132004,76.228996,76.228996,653820
2016-02-01,76.400002,76.699997,76.300003,76.414001,76.414001,386940
2016-02-02,76.449997,76.699997,75.400002,75.596001,75.596001,300550
2016-02-03,75.202003,75.202003,74.235001,74.355003,74.355003,3850340
2016-02-04,74.819000,75.500000,74.449997,74.759003,74.759003,518810
2016-02-05,75.050003,75.739998,74.834999,75.615997,75.615997,484180
2016-02-08,75.599998,75.839996,74.349998,74.686996,74.686996,481210
2016-02-09,74.250000,74.250000,73.510002,73.683998,73.683998,4192380
2016-02-10,73.500000,73.500000,72.690002,73.172997,73.172997,826130
2016-02-11,73.023003,73.054001,70.550003,70.839996,70.839996,1852580
2016-02-12,71.300003,72.000000,69.675003,70.773003,70.773003,1581340
2016-02-15,71.139999,72.584999,71.139999,72.327003,72.327003,755870
2016-02-16,72.599998,72.790001,71.214996,71.397003,71.397003,615180
2016-02-17,72.000000,74.800003,70.598999,71.848000,71.848000,894660
2016-02-18,72.000000,72.889999,72.000000,72.639999,72.639999,602870
2016-02-19,72.500000,73.059998,72.299004,72.818001,72.818001,373740
2016-02-22,73.000000,73.285004,72.800003,73.098000,73.098000,303970
2016-02-23,73.000000,73.001999,71.760002,71.910004,71.910004,615480
2016-02-24,71.800003,71.839996,71.160004,71.273003,71.273003,553630
2016-02-25,72.098000,72.098000,70.610001,70.732002,70.732002,579750
2016-02-26,70.800003,71.500000,70.800003,71.315002,71.315002,510180
2016-02-29,71.400002,71.869003,69.459999,70.837997,70.837997,1303950
2016-03-01,71.035004,73.049004,71.035004,72.901001,72.901001,879850
2016-03-02,73.000000,74.779999,73.000000,74.644997,74.644997,1234400
2016-03-03,74.898003,75.555000,74.750000,75.426003,75.426003,818760
2016-03-04,75.426003,76.105003,75.169998,75.814003,75.814003,472840
2016-03-08,75.800003,76.099998,75.430000,75.721001,75.721001,393720
2016-03-09,75.500000,76.234001,75.300003,76.099998,76.099998,466470
2016-03-10,75.900002,76.300003,75.220001,75.672997,75.672997,361230
2016-03-11,75.790001,76.199997,75.521004,75.893997,75.893997,315160
2016-03-14,76.089996,76.699997,76.089996,76.518997,76.518997,548650
2016-03-15,76.711998,76.711998,75.690002,75.723000,75.723000,324140
2016-03-16,75.723000,76.245003,75.214996,76.101997,76.101997,212020
2016-03-17,76.468002,76.833000,75.801003,76.160004,76.160004,393390
2016-03-18,76.105003,77.040001,76.105003,76.976997,76.976997,531980
2016-03-21,76.099998,78.180000,76.099998,78.010002,78.010002,649430
2016-03-22,78.000000,79.199997,77.699997,78.561996,78.561996,675690
2016-03-23,78.519997,78.570000,77.849998,78.473999,78.473999,796540
2016-03-28,78.400002,78.988998,77.416000,77.982002,77.982002,12988370
2016-03-29,77.900002,77.900002,77.099998,77.308998,77.308998,3892980
2016-03-30,77.309998,78.639999,77.099998,78.538002,78.538002,391220
2016-03-31,78.500000,80.000000,78.439003,79.126999,79.126999,5557940
2016-04-01,79.000000,79.000000,77.959999,78.151001,78.151001,972180
2016-04-04,78.150002,78.699997,78.150002,78.623001,78.623001,425470
2016-04-05,78.419998,78.470001,77.110001,77.253998,77.253998,516120
2016-04-06,77.500000,77.500000,77.000000,77.286003,77.286003,196900
2016-04-07,77.400002,77.400002,76.394997,76.487000,76.487000,615520
2016-04-08,76.000000,76.919998,76.000000,76.757004,76.757004,155520
2016-04-11,76.900002,77.980003,76.500000,77.841003,77.841003,556900
2016-04-12,77.000000,78.190002,77.000000,78.086998,78.086998,283000
2016-04-13,78.297997,79.459999,78.297997,79.330002,79.330002,1097490
2016-04-18,79.513000,80.098999,79.355003,80.037003,80.037003,498570
2016-04-20,80.199997,80.400002,79.709999,80.114998,80.114998,516610
2016-04-21,80.320000,80.624001,79.800003,80.042999,80.042999,222680
2016-04-22,79.919998,80.167000,79.629997,79.914001,79.914001,262320
2016-04-25,79.900002,79.989998,79.200996,79.494003,79.494003,198950
2016-04-26,79.290001,80.745003,79.199997,80.630997,80.630997,307420
2016-04-27,80.500000,80.830002,80.309998,80.690002,80.690002,995700
2016-04-28,80.599998,80.820000,79.300003,79.466003,79.466003,584780
2016-04-29,79.320000,79.955002,78.910004,79.516998,79.516998,588310
2016-05-02,79.300003,79.300003,78.735001,79.124001,79.124001,332590
2016-05-03,79.697998,80.000000,78.532997,78.654999,78.654999,433920
2016-05-04,78.401001,78.699997,78.099998,78.169998,78.169998,389520
2016-05-05,78.289001,78.974998,78.199997,78.731003,78.731003,207550
2016-05-06,78.278999,79.500000,78.000000,78.554001,78.554001,326550
2016-05-09,78.870003,79.769997,78.449997,79.672997,79.672997,326020
2016-05-10,79.570000,80.025002,79.375000,79.832001,79.832001,381200
2016-05-11,79.588997,79.800003,78.853996,79.359001,79.359001,464470
2016-05-12,79.400002,80.095001,79.349998,79.907997,79.907997,497230
2016-05-13,79.699997,79.699997,78.775002,79.023003,79.023003,283500
2016-05-16,79.099998,79.900002,78.668999,79.804001,79.804001,229600
2016-05-17,79.900002,80.309998,79.739998,79.845001,79.845001,249670
2016-05-18,79.538002,79.768997,79.099998,79.585999,79.585999,154520
2016-05-19,79.500000,79.599998,78.650002,78.819000,78.819000,169850
2016-05-20,78.800003,79.197998,78.500000,78.709000,78.709000,150700
2016-05-23,78.929001,78.989998,78.376999,78.456001,78.456001,213630
2016-05-24,78.400002,78.550003,78.168999,78.413002,78.413002,195700
2016-05-25,78.888000,80.379997,78.787003,80.235001,80.235001,441470
2016-05-26,80.325996,81.790001,80.290001,81.514999,81.514999,744400
2016-05-27,81.699997,82.500000,81.528000,82.433998,82.433998,894790
2016-05-30,82.550003,82.970001,82.449997,82.758003,82.758003,718710
2016-05-31,83.000000,83.099998,82.415001,82.667999,82.667999,638990
2016-06-01,82.699997,83.175003,82.599998,82.885002,82.885002,321500
2016-06-02,82.510002,83.739998,82.500000,83.499001,83.499001,283610
2016-06-03,83.605003,83.690002,83.081001,83.226997,83.226997,213120
2016-06-06,83.245003,83.488998,83.018997,83.101997,83.101997,187490
2016-06-07,83.277000,84.144997,83.239998,83.804001,83.804001,341520
2016-06-08,83.848999,84.199997,83.300003,84.053001,84.053001,652580
2016-06-09,84.029999,84.029999,83.205002,83.379997,83.379997,185020
2016-06-10,83.000000,83.987999,83.000000,83.123001,83.123001,193910
2016-06-13,82.800003,82.800003,82.205002,82.601997,82.601997,222540
2016-06-14,82.800003,82.820000,82.199997,82.671997,82.671997,205170
2016-06-15,82.599998,83.334999,82.535004,83.192001,83.192001,200490
2016-06-16,82.940002,83.041000,82.230003,82.918999,82.918999,313720
2016-06-17,83.000000,83.399002,82.650002,82.906998,82.906998,289890
2016-06-20,82.699997,83.724998,82.300003,83.630997,83.630997,267290
2016-06-21,83.214996,83.620003,83.199997,83.358002,83.358002,113670
2016-06-22,83.239998,83.599998,82.900002,83.262001,83.262001,135240
2016-06-23,83.239998,84.154999,83.099998,83.956001,83.956001,197580
2016-06-24,82.510002,83.500000,80.949997,82.487999,82.487999,2935690
