Date,Open,High,Low,Close,Adj Close,Volume
01-01-2016,500.158997,504.66626,499.366516,502.907928,484.996368,2499742
04-01-2016,497.781525,502.140198,488.717438,492.977081,475.419189,13923887
05-01-2016,495.453583,500.258057,493.819092,497.855835,480.124176,6897687
06-01-2016,499.069336,514.324707,495.503113,511.253815,493.044983,12349673
07-01-2016,505.731171,509.173553,499.292206,501.867798,483.993286,9109980
08-01-2016,505.21109,511.600525,503.576599,508.059113,489.964111,9836038
11-01-2016,503.205109,525.419556,500.753357,520.862732,502.311615,13391084
12-01-2016,522.546753,527.697937,515.662048,517.816589,499.374023,10786810
13-01-2016,521.605713,539.758606,518.683411,533.369202,514.372803,33136776
14-01-2016,526.930237,535.424683,521.580933,525.840576,507.112244,12840397
15-01-2016,529.852539,539.634827,527.796997,531.61084,512.677063,13276112
18-01-2016,532.452881,536.885864,499.316986,503.650879,485.71286,12578025
19-01-2016,509.668854,519.971191,502.288818,516.90033,498.490448,9917315
20-01-2016,512.591125,512.591125,490.351959,497.558655,479.837616,20820207
21-01-2016,503.99762,508.059113,483.764404,487.479187,470.117157,14661212
22-01-2016,492.357941,500.753357,492.357941,497.360504,479.646545,10929538
25-01-2016,500.258057,504.59198,495.304993,497.261444,479.550995,6045446
27-01-2016,499.316986,500.258057,493.794312,494.983063,477.35376,7961346
28-01-2016,495.800293,506.102661,493.868622,503.675659,485.736755,10648939
29-01-2016,504.69104,515.117188,504.22049,512.838806,494.573547,8850257
01-02-2016,515.092468,516.008728,507.960052,510.312744,492.137421,4577528
02-02-2016,510.312744,511.550995,490.599609,495.874603,478.213531,6816943
03-02-2016,489.361328,492.33316,482.922363,486.092316,468.779663,7241614
04-02-2016,489.361328,495.800293,478.31604,481.956543,464.791199,8401043
05-02-2016,484.953125,486.389526,476.186218,480.891632,463.764221,9690760
08-02-2016,480.990692,487.776367,474.477417,476.012878,459.059174,5574046
09-02-2016,471.976135,479.851501,470.539764,474.254547,457.363525,9047009
10-02-2016,471.381775,481.931763,469.871094,476.805359,459.823456,7791663
11-02-2016,476.904419,478.43988,453.451721,457.934235,441.624451,7898492
12-02-2016,462.565338,462.565338,439.880371,449.018738,433.02652,13530925
15-02-2016,454.690002,471.208405,454.690002,468.930023,452.228638,8899342
16-02-2016,471.084595,474.502197,459.147736,460.906067,444.490479,6010968
17-02-2016,463.159698,474.229767,453.897491,471.827545,455.022949,7126582
18-02-2016,476.953949,479.801971,463.605469,465.63623,449.052124,6660867
19-02-2016,465.5867,471.901855,464.274139,467.741272,451.082214,4723683
22-02-2016,467.617462,479.603821,467.617462,476.632019,459.656311,5893738
23-02-2016,477.028259,479.05899,466.948792,470.366394,453.613831,8763783
24-02-2016,468.013702,474.774597,466.577301,471.852325,455.046844,7008431
25-02-2016,472.620026,473.783997,466.007721,467.617462,450.962799,11457637
26-02-2016,472.025665,474.873657,467.716522,470.713104,453.948181,3853247
29-02-2016,471.183655,492.630371,463.110168,478.786591,461.734131,14321426
01-03-2016,477.82074,487.900208,477.795959,486.042786,468.731873,7593145
02-03-2016,491.78833,498.153015,488.989868,496.047974,478.380737,9278900
03-03-2016,500.258057,504.22049,494.066742,501.669678,483.802185,7328829
04-03-2016,502.239258,502.734589,497.038574,498.474945,480.721283,4147803
08-03-2016,499.019806,510.609924,499.019806,508.678253,490.561157,6102409
09-03-2016,505.21109,517.048889,504.51767,515.959229,497.582855,5471034
10-03-2016,516.132568,518.03949,499.762756,501.124847,483.276794,9555978
11-03-2016,502.685059,509.941254,500.555237,502.486938,484.590393,7069736
14-03-2016,504.76532,508.381042,501.719208,505.08728,487.098083,5482662
15-03-2016,507.192322,509.099243,502.784119,505.458771,487.456329,4840112
16-03-2016,505.706421,508.083862,498.004425,506.077881,488.053406,5106094
17-03-2016,508.678253,513.581787,501.248657,503.229889,490.345917,7768425
18-03-2016,504.34433,510.238434,503.081299,508.777313,495.751312,6475294
21-03-2016,509.148773,515.860168,506.573181,513.779907,500.625793,5864774
22-03-2016,513.631287,521.184692,512.962646,519.005371,505.717499,7076381
23-03-2016,518.53479,518.53479,506.399841,509.767914,496.716583,7756138
28-03-2016,510.164154,511.006165,503.056519,505.40921,492.469421,8339413
29-03-2016,507.093262,516.107788,505.31015,513.259827,500.11908,7324579
30-03-2016,516.454529,520.937012,516.454529,518.609131,505.33139,6670193
31-03-2016,515.612488,523.042114,511.501465,517.69281,504.438538,14229585
01-04-2016,514.671448,518.23761,507.687622,512.368286,499.250336,5713883
04-04-2016,515.117188,516.206848,507.836212,512.665466,499.539917,3983929
05-04-2016,510.832825,516.305908,506.300781,508.653473,495.630646,4734755
