Date,Open,High,Low,Close,Adj Close,Volume
2016-01-01,5820.049805,5850.000000,5775.000000,5785.149902,5280.468750,12085
2016-01-04,5814.000000,5827.000000,5652.000000,5669.799805,5175.180664,35426
2016-01-05,5739.000000,5739.000000,5650.000000,5662.399902,5168.427246,27112
2016-01-06,5666.100098,5729.549805,5655.000000,5719.500000,5220.545898,55372
2016-01-07,5729.950195,5729.950195,5621.399902,5638.950195,5147.023438,22220
2016-01-08,5690.000000,5691.000000,5615.000000,5632.549805,5141.182129,44465
2016-01-11,5625.000000,5625.000000,5435.549805,5469.250000,4992.127930,50060
2016-01-12,5515.000000,5515.000000,5408.149902,5439.850098,4965.291504,56465
2016-01-13,5465.000000,5530.000000,5400.399902,5501.149902,5021.244141,61874
2016-01-14,5460.000000,5630.200195,5432.000000,5616.149902,5126.211426,34830
2016-01-15,5600.000000,5630.000000,5572.049805,5597.700195,5109.372559,27017
2016-01-18,5597.700195,5600.000000,5400.000000,5436.000000,4961.777832,21414
2016-01-19,5444.950195,5494.000000,5390.000000,5428.799805,4955.204590,21347
2016-01-20,5417.799805,5525.000000,5375.000000,5485.600098,5007.050781,14685
2016-01-21,5460.000000,5492.000000,5404.600098,5429.850098,4956.165527,79144
2016-01-22,5490.000000,5512.399902,5431.649902,5447.600098,4972.367188,24884
2016-01-25,5460.000000,5512.000000,5448.000000,5461.350098,4984.917480,26417
2016-01-27,5494.549805,5494.549805,5451.100098,5487.700195,5008.968262,59544
2016-01-28,5480.000000,5490.000000,5450.000000,5468.950195,4991.853027,40287
2016-01-29,5488.950195,5500.000000,5469.000000,5488.000000,5009.240723,50118
2016-02-01,5575.000000,5575.000000,5420.850098,5448.950195,4973.599121,19318
2016-02-02,5480.000000,5503.899902,5420.000000,5457.350098,4981.266113,41682
2016-02-03,5457.350098,5457.350098,5400.000000,5408.350098,4936.539551,31939
2016-02-04,5425.000000,5492.950195,5425.000000,5485.299805,5006.776855,19439
2016-02-05,5470.000000,5550.000000,5385.000000,5421.500000,4948.542969,30883
2016-02-08,5469.950195,5490.000000,5401.950195,5413.000000,4940.784180,21474
2016-02-09,5444.000000,5459.850098,5391.250000,5419.250000,4946.489746,24994
2016-02-10,5439.000000,5449.000000,5279.399902,5297.600098,4835.451660,46842
2016-02-11,5323.950195,5323.950195,5190.000000,5217.049805,4761.928223,58313
2016-02-12,5230.000000,5268.649902,5001.049805,5056.049805,4614.974609,37439
2016-02-15,5058.000000,5149.000000,5019.950195,5057.750000,4616.525879,66272
2016-02-16,5115.000000,5115.000000,5030.000000,5049.799805,4609.269531,49811
2016-02-17,5090.000000,5100.000000,5034.000000,5072.700195,4630.171387,72280
2016-02-18,5095.000000,5205.000000,5060.000000,5182.850098,4730.712402,26633
2016-02-19,5206.950195,5240.000000,5175.100098,5209.700195,4755.219238,12939
2016-02-22,5208.000000,5298.000000,5162.149902,5279.350098,4818.794922,85293
2016-02-23,5309.950195,5309.950195,5180.000000,5192.250000,4739.291504,21387
2016-02-24,5185.000000,5204.899902,5135.000000,5199.399902,4745.818359,11843
2016-02-25,5199.399902,5200.000000,5090.950195,5142.899902,4694.247070,31388
2016-02-26,5190.000000,5190.000000,5101.000000,5111.200195,4665.313477,36011
2016-02-29,5144.899902,5144.899902,4981.000000,5008.000000,4571.113770,52942
2016-03-01,5050.000000,5117.250000,5000.549805,5052.250000,4611.505371,41530
2016-03-02,5080.000000,5105.000000,5045.000000,5078.200195,4635.192871,29138
2016-03-03,5110.000000,5243.000000,5080.000000,5217.750000,4762.567871,33110
2016-03-04,5218.000000,5325.049805,5166.000000,5285.250000,4824.179688,26291
2016-03-08,5300.000000,5429.000000,5276.100098,5320.799805,4856.627441,53547
2016-03-09,5275.299805,5307.450195,5182.000000,5209.799805,4755.310547,47123
2016-03-10,5223.000000,5241.649902,5106.350098,5177.799805,4726.103027,63711
2016-03-11,5189.950195,5249.899902,5100.000000,5163.149902,4712.731445,35312
2016-03-14,5173.000000,5173.000000,5090.000000,5103.100098,4657.919434,61213
2016-03-15,5117.399902,5117.399902,5040.799805,5053.750000,4612.875000,99413
2016-03-16,5054.899902,5059.950195,5005.000000,5011.750000,4574.538574,91850
2016-03-17,5040.000000,5114.700195,5030.049805,5096.850098,4652.214355,34979
2016-03-18,5097.299805,5260.000000,5043.000000,5186.250000,4733.816406,51696
2016-03-21,5200.000000,5250.000000,5200.000000,5231.549805,4775.163574,52834
2016-03-22,5250.000000,5349.000000,5155.000000,5260.350098,4801.451660,46192
2016-03-23,5311.100098,5340.000000,5210.000000,5253.149902,4794.879395,107792
2016-03-28,5299.000000,5375.000000,5282.549805,5353.500000,4886.473633,69661
2016-03-29,5340.000000,5390.000000,5310.000000,5335.899902,4870.410645,15640
2016-03-30,5354.799805,5501.649902,5354.799805,5479.799805,5001.756836,47816
2016-03-31,5445.049805,5849.000000,5400.000000,5757.350098,5255.094238,72171
2016-04-01,5690.000000,5749.000000,5558.049805,5638.200195,5146.339355,37393
2016-04-04,5630.000000,5724.950195,5607.000000,5683.549805,5187.732422,21694
2016-04-05,5632.000000,5777.000000,5632.000000,5738.950195,5238.299316,31231
2016-04-06,5738.000000,5749.049805,5704.000000,5724.149902,5224.790527,30696
2016-04-07,5799.450195,5950.049805,5748.000000,5888.549805,5374.848145,39466
2016-04-08,5924.950195,6006.000000,5851.000000,5975.649902,5454.350586,22133
2016-04-11,5980.000000,6008.950195,5855.399902,5870.750000,5358.601074,25180
2016-04-12,6099.000000,6185.049805,6050.549805,6147.799805,5611.481934,62801
2016-04-13,6157.000000,6175.000000,6021.100098,6116.500000,5582.913574,32898
2016-04-18,6120.000000,6246.750000,6057.000000,6134.600098,5599.435059,47449
2016-04-20,6180.000000,6196.000000,6002.000000,6036.000000,5509.436523,43665
2016-04-21,6036.000000,6050.000000,5947.000000,5966.850098,5446.318359,75844
2016-04-22,5960.000000,6039.600098,5960.000000,5969.750000,5448.964844,15566
2016-04-25,5970.000000,6025.149902,5850.000000,5881.649902,5368.550781,60089
2016-04-26,5894.600098,5899.899902,5805.000000,5830.649902,5322.000977,70732
2016-04-27,5830.649902,5965.049805,5802.600098,5885.850098,5372.384277,18309
2016-04-28,5878.000000,5954.899902,5755.000000,5908.049805,5392.647461,39851
2016-04-29,5930.000000,5930.000000,5703.049805,5725.450195,5225.978027,34469
2016-05-02,5739.950195,5800.000000,5712.350098,5754.250000,5252.265625,20305
2016-05-03,5769.950195,5794.000000,5575.000000,5591.600098,5103.804688,34263
2016-05-04,5592.100098,5649.399902,5512.299805,5542.250000,5058.758789,23847
2016-05-05,5551.000000,5569.950195,5500.100098,5540.850098,5057.481445,24819
2016-05-06,5545.000000,5640.000000,5531.200195,5610.899902,5121.419434,51851
2016-05-09,5610.899902,5684.000000,5482.049805,5509.549805,5028.911621,35654
2016-05-10,5521.350098,5560.600098,5505.850098,5520.399902,5038.814941,59945
2016-05-11,5520.000000,5616.049805,5496.200195,5601.649902,5112.976563,17803
2016-05-12,5624.000000,5731.000000,5613.049805,5710.299805,5212.148926,25891
2016-05-13,5695.049805,6160.000000,5691.000000,6121.649902,5587.613770,196377
2016-05-16,6100.000000,6348.000000,6004.000000,6284.450195,5736.210938,79610
2016-05-17,6280.000000,6285.000000,6152.000000,6219.600098,5677.018555,74498
2016-05-18,6160.399902,6234.899902,6122.649902,6200.149902,5687.155273,19838
2016-05-19,6190.100098,6200.000000,6060.000000,6092.000000,5587.952637,17051
2016-05-20,6099.000000,6170.049805,5885.950195,6005.700195,5508.793457,40528
2016-05-23,6003.000000,6048.799805,5933.000000,5966.549805,5472.882324,17554
2016-05-24,5997.850098,6084.850098,5954.100098,6003.899902,5507.141113,59051
2016-05-25,6009.950195,6169.100098,6006.049805,6145.850098,5637.346191,28959
2016-05-26,5800.000000,6197.000000,5800.000000,6142.000000,5633.814941,33253
2016-05-27,6135.000000,6240.000000,6120.049805,6173.950195,5663.122070,32211
2016-05-30,6180.000000,6359.000000,6174.000000,6307.950195,5786.035156,34258
2016-05-31,6280.000000,6354.850098,6002.000000,6097.350098,5592.859863,75860
2016-06-01,6116.000000,6449.000000,6109.049805,6390.799805,5862.028809,63791
2016-06-02,6348.899902,6390.100098,6256.000000,6302.049805,5780.624023,72774
2016-06-03,6375.000000,6375.000000,6265.000000,6305.200195,5783.512695,35337
2016-06-06,6275.299805,6705.000000,6156.149902,6479.399902,5943.299316,75989
2016-06-07,6520.000000,6699.000000,6374.100098,6450.250000,5916.561523,64157
2016-06-08,6473.899902,6541.649902,6381.100098,6480.899902,5944.675293,26412
2016-06-09,6476.000000,6545.000000,6400.000000,6431.049805,5898.950195,16224
2016-06-10,6453.299805,6600.000000,6433.000000,6544.149902,6002.692383,27431
2016-06-13,6475.000000,6589.000000,6454.350098,6538.000000,5997.051270,28530
2016-06-14,6525.000000,6599.000000,6525.000000,6589.049805,6043.876953,17846
2016-06-15,6570.000000,6591.899902,6456.149902,6492.100098,5954.949219,31345
2016-06-16,6492.000000,6555.000000,6470.000000,6490.750000,5953.710449,33083
2016-06-17,6500.000000,6550.000000,6438.049805,6464.200195,5929.357422,22197
2016-06-20,6444.000000,6599.000000,6443.100098,6548.149902,6006.360352,29420
2016-06-21,6562.000000,6599.450195,6482.299805,6537.399902,5996.500488,18216
2016-06-22,6540.000000,6555.000000,6450.000000,6489.549805,5952.609375,20002
2016-06-23,6513.000000,6533.000000,6401.000000,6431.750000,5899.592773,26171
2016-06-24,6306.250000,6526.600098,6200.000000,6496.500000,5958.983887,21109
2016-06-27,6400.000000,6534.500000,6400.000000,6447.799805,5914.314453,17117
2016-06-28,6449.000000,6505.950195,6449.000000,6493.799805,5956.507813,41820
2016-06-29,6484.000000,6500.000000,6422.350098,6444.549805,5911.332520,12424
2016-06-30,6444.399902,6545.000000,6444.399902,6492.350098,5955.178711,125414
2016-07-01,6514.899902,6540.000000,6456.149902,6509.700195,5971.093262,22119
2016-07-04,6499.000000,6560.000000,6496.500000,6528.000000,5987.878418,15027
2016-07-05,6502.000000,6549.700195,6502.000000,6532.899902,5992.373535,20359
2016-07-07,6510.000000,6550.000000,6480.000000,6511.299805,5972.560547,11999
2016-07-08,6510.000000,6539.750000,6390.000000,6412.149902,5881.612305,37875
2016-07-11,6449.500000,6506.049805,6416.799805,6487.200195,5950.454102,43840
2016-07-12,6487.000000,6498.000000,6421.000000,6427.250000,5895.465820,32864
2016-07-13,6454.950195,6592.799805,6454.000000,6581.200195,6036.677246,83086
2016-07-14,6575.049805,6590.000000,6530.000000,6567.000000,6023.651855,23764
2016-07-15,6575.000000,6666.600098,6560.950195,6632.950195,6084.146973,44875
2016-07-18,6633.000000,6664.899902,6560.000000,6618.649902,6071.027832,39417
2016-07-19,6611.149902,6690.049805,6571.000000,6642.700195,6093.087891,45611
2016-07-20,6625.000000,6695.000000,6625.000000,6674.299805,6122.073242,37115
2016-07-21,6674.000000,6899.700195,6674.000000,6867.700195,6299.473145,33795
2016-07-22,6877.049805,7134.000000,6877.049805,7078.350098,6492.693359,71345
